Sample_1,Sample_2,bNTI,RC_BC,Mechanism,Pair_A,Pair_B,module_bray,Zone_1,Temp_1,Lon_1,Zone_2,Temp_2,Lon_2,module_similarity,temp_diff,lon_diff,zone_pair,temp_bin,pair_key,back_ab,back_ba,fwd_ab,fwd_ba,bmin_ab,bmin_ba,fmin_ab,fmin_ba,bi_connectivity_mean,bi_connectivity_max,bi_connected,bi_min_travel_days,directed_link_count,tina_dist,pina_dist,bray,bray_similarity,tina_similarity
eDNA6,eDNA7,-4.27674607656944,-0.12,Homogeneous Selection,eDNA6,eDNA7,0.17803505045503448,ANW,24.7383953332901,-69.329683,ANW,24.250587478280067,-67.287833,0.8219649495449655,0.48780785501003265,2.0418499999999966,ANW-ANW,"[0,1)",eDNA6__eDNA7,0.9387755102040817,0.061224489795918366,0.061224489795918366,0.22448979591836735,9,100,136,68,0.32142857142857145,0.9387755102040817,TRUE,9,4,0.0319907627170091,2.9482697121952e-4,0.353788935378894,0.646211064621106,0.9680092372829909
eDNA1,eDNA9,-2.70693367805241,1,Homogeneous Selection,eDNA1,eDNA9,0.3836664571187789,ANW,26.81560716032982,-77.936917,ANW,23.814783163368705,-62.128333,0.6163335428812211,3.0008239969611132,15.808583999999996,ANW-ANW,"[2,4)",eDNA1__eDNA9,0,0.02040816326530612,0,0,NA,108.75,NA,NA,0.00510204081632653,0.02040816326530612,TRUE,108.75,1,0.378626104427704,0.00226692891905345,0.701898960945898,0.298101039054102,0.621373895572296
eDNA18,eDNA9,-4.3780148314266,0.76,Homogeneous Selection,eDNA18,eDNA9,0.5677088416661028,ANC,21.02490310370922,-34.595667,ANW,23.814783163368705,-62.128333,0.4322911583338972,2.7898800596594846,27.532666,ANC-ANW,"[2,4)",eDNA18__eDNA9,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.243575424827093,0.00195567583135092,0.672892938496583,0.32710706150341695,0.7564245751729071
eDNA19,eDNA9,-4.1864058279619,0.99,Homogeneous Selection,eDNA19,eDNA9,0.5572022848924076,ANC,20.126926481723785,-32.055683,ANW,23.814783163368705,-62.128333,0.4427977151075923,3.68785668164492,30.072649999999996,ANC-ANW,"[2,4)",eDNA19__eDNA9,0.02040816326530612,0,0,0,224.75,NA,NA,NA,0.00510204081632653,0.02040816326530612,TRUE,224.75,1,0.256199357899699,0.00191701342677586,0.685059422750424,0.314940577249576,0.743800642100301
eDNA25,eDNA9,-4.01266453162756,0.93,Homogeneous Selection,eDNA25,eDNA9,0.5225875967282001,ANE,19.737266153097153,-17.887783,ANW,23.814783163368705,-62.128333,0.4774124032717999,4.077517010271553,44.24055,ANE-ANW,"[4,6)",eDNA25__eDNA9,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.234845322530065,8.0515016150617e-4,0.638727028238458,0.36127297176154205,0.765154677469935
eDNA26,eDNA9,-4.5558144008970904,0.93,Homogeneous Selection,eDNA26,eDNA9,0.49118151778406965,ANE,20.25656910985708,-14.5402,ANW,23.814783163368705,-62.128333,0.5088184822159303,3.5582140535116267,47.588133,ANE-ANW,"[2,4)",eDNA26__eDNA9,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.237919234525968,0.00208208091192652,0.661217075386013,0.33878292461398696,0.762080765474032
eDNA27,eDNA9,-4.24505678158715,1,Homogeneous Selection,eDNA27,eDNA9,0.4519849230218172,ANE,20.502670370042324,-11.687733,ANW,23.814783163368705,-62.128333,0.5480150769781829,3.3121127933263814,50.4406,ANE-ANW,"[2,4)",eDNA27__eDNA9,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.234818288702498,6.6403067422449e-4,0.633814102564103,0.366185897435897,0.765181711297502
eDNA28,eDNA9,-4.66566865211803,0.96,Homogeneous Selection,eDNA28,eDNA9,0.4595672598416801,ANE,21.50245673954487,-7.874533,ANW,23.814783163368705,-62.128333,0.5404327401583199,2.312326423823837,54.2538,ANE-ANW,"[2,4)",eDNA28__eDNA9,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.209776320266267,3.0275569148996e-4,0.607128056361376,0.392871943638624,0.790223679733733
eDNA3,eDNA9,-3.2524612074836,-0.4,Homogeneous Selection,eDNA3,eDNA9,0.08597826755527592,ANW,26.101474039256573,-75.508383,ANW,23.814783163368705,-62.128333,0.914021732444724,2.2866908758878672,13.380049999999995,ANW-ANW,"[2,4)",eDNA3__eDNA9,0,0,0.04081632653061224,0.04081632653061224,NA,NA,130.25,236.25,0.02040816326530612,0.04081632653061224,TRUE,130.25,2,0.0657351565743928,0.00109285970315054,0.425801011804385,0.574198988195615,0.9342648434256072
eDNA4,eDNA9,-4.34628012333477,0.67,Homogeneous Selection,eDNA4,eDNA9,0.12118994661001033,ANW,27.20014037936926,-74.85995,ANW,23.814783163368705,-62.128333,0.8788100533899896,3.3853572160005534,12.731617,ANW-ANW,"[2,4)",eDNA4__eDNA9,0,0,0.04081632653061224,0.061224489795918366,NA,NA,264.75,184.75,0.025510204081632654,0.061224489795918366,TRUE,184.75,2,0.0859905140694751,0.00115903080115243,0.508060801473975,0.49193919852602497,0.9140094859305249
eDNA6,eDNA9,-2.9500959375383,0.32,Homogeneous Selection,eDNA6,eDNA9,0.15400792578537953,ANW,24.7383953332901,-69.329683,ANW,23.814783163368705,-62.128333,0.8459920742146205,0.9236121699213946,7.201350000000005,ANW-ANW,"[0,1)",eDNA6__eDNA9,0.061224489795918366,0,0.04081632653061224,0.08163265306122448,66.25,NA,225.25,172.5,0.04591836734693877,0.08163265306122448,TRUE,66.25,3,0.0616086893281559,5.0500437225209e-4,0.433050847457627,0.566949152542373,0.9383913106718441
eDNA7,eDNA9,-1.61656311305059,-0.65,Drift,eDNA7,eDNA9,0.11311926581901044,ANW,24.250587478280067,-67.287833,ANW,23.814783163368705,-62.128333,0.8868807341809896,0.4358043149113619,5.159500000000008,ANW-ANW,"[0,1)",eDNA7__eDNA9,0.4897959183673469,0,0.16326530612244897,0.2653061224489796,54,NA,107.75,100.5,0.22959183673469388,0.4897959183673469,TRUE,54,3,0.0307379691029211,8.1414430263593e-4,0.325301204819277,0.6746987951807231,0.9692620308970789
eDNA1,eDNA15,-1.35156063339496,1,Dispersal Limitation,eDNA1,eDNA15,0.5375360242807414,ANW,26.81560716032982,-77.936917,ANC,21.62990203499794,-44.0762,0.46246397571925857,5.185705125331879,33.860716999999994,ANC-ANW,"[4,6)",eDNA1__eDNA15,0,0.02040816326530612,0.02040816326530612,0,NA,338.75,295.5,NA,0.01020408163265306,0.02040816326530612,TRUE,295.5,2,0.520364962403883,0.00419771295012661,0.806974858069749,0.193025141930251,0.47963503759611703
eDNA18,eDNA15,-4.04589268961822,-0.49,Homogeneous Selection,eDNA15,eDNA18,0.30927255242416624,ANC,21.02490310370922,-34.595667,ANC,21.62990203499794,-44.0762,0.6907274475758338,0.6049989312887192,9.480533,ANC-ANC,"[0,1)",eDNA15__eDNA18,0,0,0,0.12244897959183673,NA,NA,NA,225.5,0.030612244897959183,0.12244897959183673,TRUE,225.5,1,0.0708205779200382,0.0011536152093955,0.454545454545455,0.545454545454545,0.9291794220799618
eDNA19,eDNA15,-3.70639041586222,-0.01,Homogeneous Selection,eDNA15,eDNA19,0.3035263092493601,ANC,20.126926481723785,-32.055683,ANC,21.62990203499794,-44.0762,0.6964736907506399,1.5029755532741549,12.020516999999998,ANC-ANC,"[1,2)",eDNA15__eDNA19,0.04081632653061224,0,0,0.02040816326530612,206.5,NA,NA,297,0.015306122448979591,0.04081632653061224,TRUE,206.5,2,0.108808523093133,0.00119092121155306,0.568685376661743,0.431314623338257,0.891191476906867
eDNA25,eDNA15,-4.05243527361071,-0.15,Homogeneous Selection,eDNA15,eDNA25,0.34837296187375877,ANE,19.737266153097153,-17.887783,ANC,21.62990203499794,-44.0762,0.6516270381262412,1.8926358819007871,26.188417,ANC-ANE,"[1,2)",eDNA15__eDNA25,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0994590429029547,4.1016809290539e-4,0.516264428121721,0.483735571878279,0.9005409570970453
eDNA26,eDNA15,-3.21896775595567,0.39,Homogeneous Selection,eDNA15,eDNA26,0.337519228186771,ANE,20.25656910985708,-14.5402,ANC,21.62990203499794,-44.0762,0.6624807718132291,1.3733329251408612,29.536,ANC-ANE,"[1,2)",eDNA15__eDNA26,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.11078148359873,0.00158309193878603,0.566329248801279,0.433670751198721,0.88921851640127
eDNA27,eDNA15,-3.69134303961301,0.47,Homogeneous Selection,eDNA15,eDNA27,0.2897750909592377,ANE,20.502670370042324,-11.687733,ANC,21.62990203499794,-44.0762,0.7102249090407623,1.127231664955616,32.388467,ANC-ANE,"[1,2)",eDNA15__eDNA27,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.10785277786558,6.2199065567714e-4,0.529249193919853,0.47075080608014697,0.89214722213442
eDNA28,eDNA15,-3.64631723677644,0.01,Homogeneous Selection,eDNA15,eDNA28,0.2856433549521445,ANE,21.50245673954487,-7.874533,ANC,21.62990203499794,-44.0762,0.7143566450478556,0.1274452954530716,36.201667,ANC-ANE,"[0,1)",eDNA15__eDNA28,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0831475355214139,4.179782491549e-4,0.49904214559387,0.5009578544061299,0.916852464478586
eDNA3,eDNA15,-2.42679601164098,0.65,Homogeneous Selection,eDNA15,eDNA3,0.2960930932499172,ANW,26.101474039256573,-75.508383,ANC,21.62990203499794,-44.0762,0.7039069067500827,4.471572004258633,31.432182999999995,ANC-ANW,"[4,6)",eDNA15__eDNA3,0,0,0.02040816326530612,0,NA,NA,354.5,NA,0.00510204081632653,0.02040816326530612,TRUE,354.5,1,0.145316229218281,9.0313813567977e-4,0.53981436248168,0.46018563751832,0.854683770781719
eDNA4,eDNA15,-2.85475934426621,0.82,Homogeneous Selection,eDNA15,eDNA4,0.32092802228911765,ANW,27.20014037936926,-74.85995,ANC,21.62990203499794,-44.0762,0.6790719777108823,5.570238344371319,30.78375,ANC-ANW,"[4,6)",eDNA15__eDNA4,0,0,0.02040816326530612,0,NA,NA,230,NA,0.00510204081632653,0.02040816326530612,TRUE,230,1,0.173019607838293,7.1937543528832e-4,0.568797399783315,0.431202600216685,0.8269803921617069
eDNA6,eDNA15,-1.85390850882782,0.67,Drift,eDNA15,eDNA6,0.29582881639334124,ANW,24.7383953332901,-69.329683,ANC,21.62990203499794,-44.0762,0.7041711836066588,3.10849329829216,25.253483000000003,ANC-ANW,"[2,4)",eDNA15__eDNA6,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.151251330734902,8.5886811462354e-4,0.563636363636364,0.43636363636363595,0.8487486692650981
eDNA7,eDNA15,-2.1357517849195,-0.51,Homogeneous Selection,eDNA15,eDNA7,0.30103385172365715,ANW,24.250587478280067,-67.287833,ANC,21.62990203499794,-44.0762,0.6989661482763428,2.6206854432821274,23.21163300000001,ANC-ANW,"[2,4)",eDNA15__eDNA7,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.108939583343603,5.7532143024574e-4,0.460334029227557,0.5396659707724429,0.891060416656397
eDNA9,eDNA15,-3.34367454653423,-0.49,Homogeneous Selection,eDNA15,eDNA9,0.23812103130338777,ANW,23.814783163368705,-62.128333,ANC,21.62990203499794,-44.0762,0.7618789686966122,2.1848811283707654,18.052133,ANC-ANW,"[2,4)",eDNA15__eDNA9,0,0,0.02040816326530612,0,NA,NA,323.5,NA,0.00510204081632653,0.02040816326530612,TRUE,323.5,1,0.103694760368815,5.8691770457097e-4,0.487058823529412,0.512941176470588,0.896305239631185
eDNA1,eDNA16,-1.34082042810894,1,Dispersal Limitation,eDNA1,eDNA16,0.5908398857814691,ANW,26.81560716032982,-77.936917,ANC,21.18457594513893,-40.685317,0.40916011421853093,5.6310312151908875,37.2516,ANC-ANW,"[4,6)",eDNA1__eDNA16,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.542531017082333,0.0104953549173326,0.816729718369063,0.18327028163093695,0.457468982917667
eDNA18,eDNA16,-3.52707820611339,-0.88,Homogeneous Selection,eDNA16,eDNA18,0.21472089417726992,ANC,21.02490310370922,-34.595667,ANC,21.18457594513893,-40.685317,0.7852791058227301,0.1596728414297104,6.089649999999999,ANC-ANC,"[0,1)",eDNA16__eDNA18,0.04081632653061224,0,0.02040816326530612,0.14285714285714285,235,NA,193.5,219.5,0.0510204081632653,0.14285714285714285,TRUE,193.5,3,0.0536723264902061,6.6093224135099e-4,0.422321929332586,0.5776780706674141,0.9463276735097939
eDNA19,eDNA16,-4.23582089348374,-0.62,Homogeneous Selection,eDNA16,eDNA19,0.20037638322685863,ANC,20.126926481723785,-32.055683,ANC,21.18457594513893,-40.685317,0.7996236167731414,1.057649463415146,8.629633999999996,ANC-ANC,"[1,2)",eDNA16__eDNA19,0.02040816326530612,0,0,0,275.75,NA,NA,NA,0.00510204081632653,0.02040816326530612,TRUE,275.75,1,0.0875565894669852,0.00102915417839955,0.526748971193416,0.473251028806584,0.9124434105330148
eDNA25,eDNA16,-3.75274879851899,-0.56,Homogeneous Selection,eDNA16,eDNA25,0.27787174063239595,ANE,19.737266153097153,-17.887783,ANC,21.18457594513893,-40.685317,0.722128259367604,1.4473097920417786,22.797534,ANC-ANE,"[1,2)",eDNA16__eDNA25,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0813668013027867,0.00146177661363223,0.48653106102254,0.51346893897746,0.9186331986972133
eDNA26,eDNA16,-2.774963006954,-0.49,Homogeneous Selection,eDNA16,eDNA26,0.2869936731255549,ANE,20.25656910985708,-14.5402,ANC,21.18457594513893,-40.685317,0.7130063268744451,0.9280068352818523,26.145117,ANC-ANE,"[0,1)",eDNA16__eDNA26,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0917873534503905,6.7257054537761e-4,0.510614525139665,0.489385474860335,0.9082126465496095
eDNA27,eDNA16,-3.44040987941636,-0.2,Homogeneous Selection,eDNA16,eDNA27,0.2386636398954719,ANE,20.502670370042324,-11.687733,ANC,21.18457594513893,-40.685317,0.7613363601045281,0.6819055750966072,28.997583999999996,ANC-ANE,"[0,1)",eDNA16__eDNA27,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0921489942940034,0.00295419140404463,0.510556621880998,0.48944337811900196,0.9078510057059966
eDNA28,eDNA16,-3.53525417521373,-0.22,Homogeneous Selection,eDNA16,eDNA28,0.2348877174092658,ANE,21.50245673954487,-7.874533,ANC,21.18457594513893,-40.685317,0.7651122825907342,0.3178807944059372,32.810784,ANC-ANE,"[0,1)",eDNA16__eDNA28,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0736902411671143,0.00311929596328009,0.519240379810095,0.48075962018990503,0.9263097588328857
eDNA3,eDNA16,-2.58045244046003,0.46,Homogeneous Selection,eDNA16,eDNA3,0.3932476614823515,ANW,26.101474039256573,-75.508383,ANC,21.18457594513893,-40.685317,0.6067523385176485,4.9168980941176414,34.823066,ANC-ANW,"[4,6)",eDNA16__eDNA3,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.163264584185359,0.00216507729390203,0.564285714285714,0.43571428571428605,0.836735415814641
eDNA4,eDNA16,-2.63727800480153,0.62,Homogeneous Selection,eDNA16,eDNA4,0.4003794793905336,ANW,27.20014037936926,-74.85995,ANC,21.18457594513893,-40.685317,0.5996205206094664,6.015564434230328,34.174633,ANC-ANW,"[6,8)",eDNA16__eDNA4,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.193170329195874,0.00112947360323701,0.588402501421262,0.41159749857873795,0.806829670804126
eDNA6,eDNA16,-1.82485176796437,0.24,Drift,eDNA16,eDNA6,0.38882688682762007,ANW,24.7383953332901,-69.329683,ANC,21.18457594513893,-40.685317,0.6111731131723799,3.553819388151169,28.644366000000005,ANC-ANW,"[2,4)",eDNA16__eDNA6,0,0,0.04081632653061224,0,NA,NA,261.25,NA,0.01020408163265306,0.04081632653061224,TRUE,261.25,1,0.168956407217235,0.00231365107822457,0.575975359342916,0.424024640657084,0.831043592782765
eDNA7,eDNA16,-2.20571068502378,-0.34,Homogeneous Selection,eDNA16,eDNA7,0.3751080353251398,ANW,24.250587478280067,-67.287833,ANC,21.18457594513893,-40.685317,0.6248919646748602,3.066011533141136,26.60251600000001,ANC-ANW,"[2,4)",eDNA16__eDNA7,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.126417336575488,0.00132035638995687,0.484964461454347,0.515035538545653,0.873582663424512
eDNA9,eDNA16,-3.2006473081567,-0.17,Homogeneous Selection,eDNA16,eDNA9,0.3377529336733716,ANW,23.814783163368705,-62.128333,ANC,21.18457594513893,-40.685317,0.6622470663266284,2.630207218229774,21.443016,ANC-ANW,"[2,4)",eDNA16__eDNA9,0,0,0.04081632653061224,0,NA,NA,214.5,NA,0.01020408163265306,0.04081632653061224,TRUE,214.5,1,0.118507233803066,0.0036945783530492,0.518155053974485,0.481844946025515,0.881492766196934
eDNA15,eDNA16,-5.72059009603244,-1,Homogeneous Selection,eDNA15,eDNA16,0.09619324709420754,ANC,21.62990203499794,-44.0762,ANC,21.18457594513893,-40.685317,0.9038067529057924,0.4453260898590088,3.3908830000000023,ANC-ANC,"[0,1)",eDNA15__eDNA16,0.12244897959183673,0,0.6122448979591837,0.04081632653061224,56,NA,72.5,257.75,0.19387755102040816,0.6122448979591837,TRUE,56,3,0.00453334668975691,0.00209664951512079,0.221249270286048,0.778750729713952,0.9954666533102431
eDNA1,eDNA17,-1.27629943803483,1,Dispersal Limitation,eDNA1,eDNA17,0.5750493219392816,ANW,26.81560716032982,-77.936917,ANC,20.84838404506445,-37.395217,0.4249506780607184,5.967223115265369,40.54169999999999,ANC-ANW,"[4,6)",eDNA1__eDNA17,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.596261803072296,0.0142363120558929,0.843171806167401,0.15682819383259905,0.40373819692770396
eDNA18,eDNA17,-4.56831050113414,-1,Homogeneous Selection,eDNA17,eDNA18,0.14891972039646323,ANC,21.02490310370922,-34.595667,ANC,20.84838404506445,-37.395217,0.8510802796035368,0.17651905864477158,2.7995500000000035,ANC-ANC,"[0,1)",eDNA17__eDNA18,0.20408163265306123,0,1,0.5510204081632653,93.75,NA,20.75,57.75,0.4387755102040816,1,TRUE,20.75,3,0.0337892797725243,0.00127136964321994,0.399044205495818,0.600955794504182,0.9662107202274757
eDNA19,eDNA17,-3.25392071729862,-0.87,Homogeneous Selection,eDNA17,eDNA19,0.1380295144827965,ANC,20.126926481723785,-32.055683,ANC,20.84838404506445,-37.395217,0.8619704855172035,0.7214575633406639,5.339534,ANC-ANC,"[0,1)",eDNA17__eDNA19,0.7959183673469388,0,0.04081632653061224,0.04081632653061224,58.75,NA,114.5,100,0.2193877551020408,0.7959183673469388,TRUE,58.75,3,0.0655737251252027,0.00216518285989042,0.485558583106267,0.514441416893733,0.9344262748747973
eDNA25,eDNA17,-4.51969479189967,-0.87,Homogeneous Selection,eDNA17,eDNA25,0.2042341106208841,ANE,19.737266153097153,-17.887783,ANC,20.84838404506445,-37.395217,0.795765889379116,1.1111178919672966,19.507434000000003,ANC-ANE,"[1,2)",eDNA17__eDNA25,0,0,0,0.02040816326530612,NA,NA,NA,323.75,0.00510204081632653,0.02040816326530612,TRUE,323.75,1,0.0686194398964349,0.00291201512254902,0.505263157894737,0.49473684210526303,0.9313805601035651
eDNA26,eDNA17,-2.5692994700947702,-0.83,Homogeneous Selection,eDNA17,eDNA26,0.2133975388212202,ANE,20.25656910985708,-14.5402,ANC,20.84838404506445,-37.395217,0.7866024611787799,0.5918149352073705,22.855017000000004,ANC-ANE,"[0,1)",eDNA17__eDNA26,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0792763071735365,0.00122490466937863,0.518143961927424,0.48185603807257604,0.9207236928264635
eDNA27,eDNA17,-5.4607968506816,-0.25,Homogeneous Selection,eDNA17,eDNA27,0.1638028509152571,ANE,20.502670370042324,-11.687733,ANC,20.84838404506445,-37.395217,0.8361971490847429,0.34571367502212524,25.707484,ANC-ANE,"[0,1)",eDNA17__eDNA27,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0814978175718059,0.00493247774311556,0.538227848101266,0.461772151898734,0.9185021824281941
eDNA28,eDNA17,-5.02970390624586,-0.77,Homogeneous Selection,eDNA17,eDNA28,0.16051387053751795,ANE,21.50245673954487,-7.874533,ANC,20.84838404506445,-37.395217,0.839486129462482,0.6540726944804192,29.520684000000003,ANC-ANE,"[0,1)",eDNA17__eDNA28,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.0612085044122505,0.00511662672737212,0.501057082452431,0.49894291754756903,0.9387914955877495
eDNA3,eDNA17,-4.19306552479482,0.31,Homogeneous Selection,eDNA17,eDNA3,0.45878894323568287,ANW,26.101474039256573,-75.508383,ANC,20.84838404506445,-37.395217,0.5412110567643171,5.253089994192123,38.11316599999999,ANC-ANW,"[4,6)",eDNA17__eDNA3,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.204977018904484,0.00303742870130264,0.606699081577526,0.39330091842247406,0.7950229810955161
eDNA4,eDNA17,-4.03733730693804,0.31,Homogeneous Selection,eDNA17,eDNA4,0.46214505038184023,ANW,27.20014037936926,-74.85995,ANC,20.84838404506445,-37.395217,0.5378549496181597,6.35175633430481,37.464732999999995,ANC-ANW,"[6,8)",eDNA17__eDNA4,0,0,0.02040816326530612,0,NA,NA,335.75,NA,0.00510204081632653,0.02040816326530612,TRUE,335.75,1,0.239253484475406,0.00263168809902492,0.615757575757576,0.38424242424242405,0.760746515524594
eDNA6,eDNA17,-2.37968105427168,0.37,Homogeneous Selection,eDNA17,eDNA6,0.4523461976056327,ANW,24.7383953332901,-69.329683,ANC,20.84838404506445,-37.395217,0.5476538023943673,3.890011288225651,31.934466,ANC-ANW,"[2,4)",eDNA17__eDNA6,0,0,0.04081632653061224,0,NA,NA,321.75,NA,0.01020408163265306,0.04081632653061224,TRUE,321.75,1,0.21423138221756,0.00384762688183016,0.635671560630778,0.364328439369222,0.78576861778244
eDNA7,eDNA17,-3.10787685332032,0.05,Homogeneous Selection,eDNA17,eDNA7,0.4370184213264792,ANW,24.250587478280067,-67.287833,ANC,20.84838404506445,-37.395217,0.5629815786735208,3.402203433215618,29.892616000000004,ANC-ANW,"[2,4)",eDNA17__eDNA7,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.168600431539462,0.00253766724964399,0.543023255813953,0.45697674418604695,0.831399568460538
eDNA9,eDNA17,-4.03657324735183,0.13,Homogeneous Selection,eDNA17,eDNA9,0.4046800857742617,ANW,23.814783163368705,-62.128333,ANC,20.84838404506445,-37.395217,0.5953199142257384,2.966399118304256,24.733115999999995,ANC-ANW,"[2,4)",eDNA17__eDNA9,0,0,0,0,NA,NA,NA,NA,0,0,FALSE,NA,0,0.157340300447541,0.00594883463285611,0.573872472783826,0.426127527216174,0.842659699552459
eDNA15,eDNA17,-5.87163220141784,-0.99,Homogeneous Selection,eDNA15,eDNA17,0.15966581100915053,ANC,21.62990203499794,-44.0762,ANC,20.84838404506445,-37.395217,0.8403341889908494,0.7815179899334908,6.680982999999998,ANC-ANC,"[0,1)",eDNA15__eDNA17,0,0.02040816326530612,0.02040816326530612,0,NA,238.5,235.25,NA,0.01020408163265306,0.02040816326530612,TRUE,235.25,2,0.0167190227250205,0.00439667888395612,0.337905236907731,0.662094763092269,0.9832809772749795
eDNA16,eDNA17,-3.87045829240839,-1,Homogeneous Selection,eDNA16,eDNA17,0.08101322722140016,ANC,21.18457594513893,-40.685317,ANC,20.84838404506445,-37.395217,0.9189867727786,0.33619190007448196,3.2900999999999954,ANC-ANC,"[0,1)",eDNA16__eDNA17,0,0.04081632653061224,0,0,NA,106.75,NA,NA,0.01020408163265306,0.04081632653061224,TRUE,106.75,1,0.0076272446795953,8.7401931385988e-4,0.277521423862887,0.7224785761371131,0.9923727553204047
